Code,Product Name,Unit,Current Stock,Sales Scheme,,Purc.Scheme,,Cost Price,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.,Barcode
,,,,Deal,Free,Deal,Free,,,,,,,,
9552,SACHAMOTI SABUDANA 200G,PCS,3,0,0,0,0,17.2,33,17.2,33,ROYAL,,,8908007093150
10662,SACHAMOTI SABUDANA 500G,PCS,-4,0,0,0,0,43,69,43,69,SACHAMOTI,,,8908007093273
9738,SAFED MARICH,PCS,-1,0,0,0,0,0,140,120,140,EVEREST,,,VA3432
10421,SAFED MARICH 200GM,PCS,-1,0,0,0,0,0,250,0,250,-BLANK-,,,VK47808
10424,SAFED TIL 500G,PCS,-1,0,0,0,0,0,150,0,150,-BLANK-,,,VP23541
9984,SAFFOLA CLASSIC MASALA 500G,PCS,-9,0,0,0,0,179.99,202,152.54,207,MARICO,,,8901088129824
3927,SAFFOLA GOLD 1LTR POUCH,PCS,-14,0,0,0,0,196,230,186.67,225,MARICO,,,8901088017381
10456,SAFFOLA GOLD 5L,PCS,1,0,0,0,0,1090.25,1145,1038.34,1145,MARICO,,,8901088017411
9132,SAFFOLA MEALMAKER SOYA CHUNKS 200GM,PCS,1,0,0,0,0,47.25,60,42.19,60,MARICO,,,8901088072236
10321,SAFFOLA OATS 1 KG,PCS,1,0,0,0,0,191.33,215,182.22,215,MARICO,,,8901088055772
9985,SAFFOLA PEPPY TOMATO OATS,PCS,1,0,0,0,0,179.99,202,152.54,202,MARICO,,,8901088129817
9986,SAFFOLA VEGGIE TWIST OATS,PCS,1,0,0,0,0,179.99,202,152.54,202,MARICO,,,8901088129800
9734,SAHJEERA 100G,PCS,-5,0,0,0,0,0,60,50,80,EVEREST,,,VJ11902
9767,SAHJEERA 50G,PCS,-1,0,0,0,0,0,20,0,30,AMUL,,,VL64442
1496,SANTOOR 40GM,PCS,1,0,0,0,0,36,40,30.51,40,WIPRO,,,8901399007811
9327,SANTOOR HANDWASH CLASSIC 750ML,PCS,7,0,0,0,0,87.1,99,73.81,99,WIPRO,,,8901399241086
10484,SARVOTAM FRUIT10 BREAD 25,PCS,-77,0,0,0,0,0,25,0,25,AMUL,,,VA54814
10480,SARVOTTAM BREAD 40,PCS,-108,0,0,0,0,0,40,34,40,-BLANK-,,,VA11767
10544,SARVOTTAM BUTTER JEERA COOKIES,PCS,-11,0,0,0,0,0,40,0,40,-BLANK-,,,
579,SATTU JEERA 500G,PCS,5,0,0,0,0,59,85,56.19,84,HALDIRAM'S,,,
9613,SAUF 100G,PCS,-42,0,0,0,0,0,19,0,19,JOVEES,,,VB19994
10772,SAUF 1K.G,PCS,-1,0,0,0,0,0,180,150,180,-BLANK-,,,VP56842
495,SAUNDARYA FACE WASH 100G,PCS,11,0,0,0,0,80.14,90,67.92,90,PATANJALI,,,8904109400575
494,SAUNDARYA FACE WASH 60ML,PCS,7,0,0,0,0,53.42,60,45.27,60,PATANJALI,,,8904109450426
9565,SAUNDARYA KESAR CHANDAN 150ML,PCS,4,0,0,0,0,106.87,120,90.57,120,PATANJALI,,,8904109400629
1231,SAUNDARYA KESARR CHANDAN 60ML,PCS,4,0,0,0,0,48.97,55,41.5,55,PATANJALI,,,8904109400612
9390,SAVLOAN SOAP 10,PCS,171,0,0,0,0,8.37,10,7.09,10,ITC,,,8901725977115
10431,SAVLON 500 ML HANDWASH,PCS,-3,0,0,0,0,0,115,0,115,ITC,,,8901725971502
11143,SAVLON DEEP CLEAN HANDWASH 750ML,PCS,27,0,0,0,0,84.16,99,71.32,99,ITC,,,8901725971045
3171,SAVLON DEEP CLEAN PAUCH 725ML,PCS,-1,0,0,0,0,85.49,99,72.45,99,ITC,,,
2117,SAVLON HANDWASH 750 ML HERBAL P,PCS,16,0,0,0,0,83.47,99,70.74,99,ITC,,,8901725971540
9870,SAVLON HANDWASH MOISTURE 750ML,PCS,18,0,0,0,0,83.47,99,70.74,99,ITC,,,8901725971243
9162,SAVLON MOISTURE SHIELD 500ML,PCS,-15,0,0,0,0,0,115,65,115,ITC,,,8901725971403
1498,SAVLON SOAP 300G,PCS,6,0,0,0,0,116.88,135,99.05,135,ITC,,,8901725977146
11250,SAVLON SOAP 75G,PCS,35,0,0,0,0,30.14,38,25.54,38,ITC,,,8901725977122
10659,SENSODYNE BRUSH SENSITIVE 55,PCS,18,0,0,0,0,37.35,55,34.53,55,HUL,,,8901571010998
10074,SENSODYNE DEEP CLEAN 40G,PCS,14,0,0,0,0,69.56,80,58.95,80,GLOBAL,,,8901571009367
11261,SENSODYNE FRESH MINT 150G,PCS,1,0,0,0,0,182.6,210,154.75,210,HUL,,,8901571005659
2626,SENSODYNE FRESHGEL GEL 150G,PCS,7,0,0,0,0,182.6,210,154.75,210,HUL,,,8901571005666
2627,SENSODYNE RAPID RELIEF 80G,PCS,-4,0,0,0,0,147.83,170,125.28,170,HUL,,,8901571004836
10931,SENSODYNE SENSITIVITY & GUM 70G,PCS,1,0,0,0,0,157.65,185,136.33,185,HUL,,,8901571010639
2630,SENSODYNE SOFTBRUSH (2+1) FREE,PCS,7,0,0,0,0,74.69,110,69.05,110,HUL,,,8901571011018
10660,SENSODYNE WHITENING 70G,PCS,1,0,0,0,0,117.39,135,99.48,135,HUL,,,8901571008186
10202,SF MOM'S MRP-10,PCS,8,0,0,0,0,8.66,10,7.34,10,ITC,,,8901725113384
9382,SFG 300P,PCS,5,0,0,0,0,159.43,190,150.12,190,ZYDUS WELLNESS,,,8901120143771
9384,SFG 50P,PCS,6,0,0,0,0,25.17,30,23.7,30,ZYDUS WELLNESS,,,
9380,SFG POWDER 100G,PCS,4,0,0,0,0,125.87,150,118.52,150,ZYDUS WELLNESS,,,8901120143917
9381,SFN 500P,PCS,5,0,0,0,0,251.74,300,237.04,300,ZYDUS WELLNESS,,,8901548430019
576,SFN PWDR CON 100G,PCS,5,0,0,0,0,125.87,150,118.52,150,SUGAR FREE,,,8901120143214
9695,SHADANI AJWAIN PACHAK,PCS,1,0,0,0,0,58.4,80,58.4,80,SHADANI INDIA PVT LTD,,,8906092350288
9692,SHADANI ANARDANA GOLI,PCS,-8,0,0,0,0,54.75,75,54.75,80,SHADANI INDIA PVT LTD,,,8906092350226
9693,SHADANI CHATPATA AMLA,PCS,-2,0,0,0,0,65.7,90,65.7,90,SHADANI INDIA PVT LTD,,,8906092350271
9686,SHADANI CHATPATI CANDY,PCS,-11,0,0,0,0,55.12,75,56.25,75,LALL'S,,,8906092350196
10525,SHADANI CHATPATI CANDY 230G,PCS,1,0,0,0,0,88.2,120,90,120,SHADANI INDIA PVT LTD,,,8906092350011
9690,SHADANI CHATPATI IMLI,PCS,-8,0,0,0,0,58.4,80,58.4,80,SHADANI INDIA PVT LTD,,,8906092350837
9691,SHADANI FRUIT BALL'S,PCS,-12,0,0,0,0,58.4,80,58.4,80,SHADANI INDIA PVT LTD,,,8906092351131
11004,SHADANI JELLY JELLY 230G,PCS,-5,0,0,0,0,0,145,108.75,145,SHADANI INDIA PVT LTD,,,8906092350998
10129,SHADANI KACHA AAM CANDY,PCS,2,0,0,0,0,55.13,75,56.25,75,SHADANI INDIA PVT LTD,,,8906092350752
10127,SHADANI LEMON CANDY,PCS,8,0,0,0,0,55.13,75,56.25,75,SHADANI INDIA PVT LTD,,,8906092350714
10126,SHADANI LITCHI CANDY,PCS,5,0,0,0,0,55.13,75,56.25,75,SHADANI INDIA PVT LTD,,,8906092350745
10541,SHADANI MADRASI SAUNF,PCS,2,0,0,0,0,62.51,85,63.75,85,SHADANI INDIA PVT LTD,,,8906092350301
10526,SHADANI MANGO BITE 160G,PCS,2,0,0,0,0,106.57,145,108.75,145,SHADANI INDIA PVT LTD,,,8906092350974
10130,SHADANI MANGO CANDY,PCS,10,0,0,0,0,55.13,75,56.25,75,SHADANI INDIA PVT LTD,,,8906092350707
9688,SHADANI MIX FRUIT CANDY,PCS,-6,0,0,0,0,55.12,75,56.25,75,SHADANI INDIA PVT LTD,,,8906092350202
9685,SHADANI ORANGE CANDY,PCS,1,0,0,0,0,55.13,75,56.25,75,LALL'S,,,8906092350189
10128,SHADANI PAAN CANDY,PCS,2,0,0,0,0,55.13,75,56.25,75,SHADANI INDIA PVT LTD,,,8906092350219
9698,SHADANI PAAN MIX SAUNF,PCS,-5,0,0,0,0,62.05,85,62.05,85,SHADANI INDIA PVT LTD,,,8906092350936
9697,SHADANI PLAIN BARIK SAUNF,PCS,2,0,0,0,0,62.05,85,62.05,85,SHADANI INDIA PVT LTD,,,8906092351049
9696,SHADANI SHAHI MIX SAUNF,PCS,-6,0,0,0,0,62.05,85,62.05,85,SHADANI INDIA PVT LTD,,,8906092350295
9694,SHADANI SWEET AMLA,PCS,-1,0,0,0,0,62.05,85,62.05,85,SHADANI INDIA PVT LTD,,,8906092351056
9689,SHADANI SWEET IMLI,PCS,1,0,0,0,0,54.75,75,54.75,75,SHADANI INDIA PVT LTD,,,8906092350820
10194,SHAHJEERA 200G,PCS,-1,0,0,0,0,0,120,95.24,120,GOKUL,,,VL48963
10637,SHANKAR BHOG 1K.G,PCS,-10,0,0,0,0,0,32,29,36.8,-BLANK-,,,VD25901
10401,SHANKAR BHOG 25K.G,PCS,-8,0,0,0,0,0,688,670,780,-BLANK-,,,VH22961
10756,SHIVSAKTI ATTA 25K.G,PCS,-2,0,0,0,0,0,715,690,715,-BLANK-,,,VH21872
11207,SHREE KAMAL MAIDA 500GM,PCS,2,0,0,0,0,25.5,36,24.29,36,SRI KAMAL,,,9788252040661
11284,SHREE KAMAL SOOJI 500GM,PCS,43,0,0,0,0,26.5,38,25.24,38,SRI KAMAL,,,9788252040661
11213,SILK CASHEW 250G,PCS,17,0,0,0,0,170,190,161.9,190,CELEBRATIONS CASHEW,,,VC13495
8796,SIMPLY VENUS 3,PCS,6,0,0,0,0,54.64,70,52.03,70,P&G,,,4987176029768
10562,SKORE CHOCOLATE CONDOMS 10S,PCS,3,0,0,0,0,58,95,58,95,TTK  HEALTHCARE,,,8906007130882
10559,SKORE CONDOMS CHOCOLATE 3N,PCS,12,0,0,0,0,18,30,18,30,TTK  HEALTHCARE,,,8906007130875
10558,SKORE NOTOUT CONDOMS 3S,PCS,12,0,0,0,0,18,30,18,30,TTK  HEALTHCARE,,,8906007130929
10561,SKORE STRAWBERRY CONDOMS 10S,PCS,2,0,0,0,0,58,95,58,95,TTK  HEALTHCARE,,,8906007130820
10560,SKORE STRAWBERRY CONDOMS 3N,PCS,12,0,0,0,0,18,30,18,30,TTK  HEALTHCARE,,,8906007130813
10532,SMILE,PCS,-8,0,0,0,0,0,38,0,38,MORISONS,,,VM33095
9821,SMITH & JONES PASTA MASALA 5,PCS,-55,0,0,0,0,4.18,5,3.73,5,CHING'S,,,8901595863051
9834,SMITH JONES GINGER GARLIC PASTE 200G,PCS,15,0,0,0,0,40.8,50,36.43,50,SMITH& JONES,,,8901595873258
750,SMITH JONES MUTTER PANEER 20G,PCS,1,0,0,0,0,8.8,10,7.86,10,SMITH& JONES,,,8901595863440
9824,SMITH JONES SHAHI PANEER 20G,PCS,-14,0,0,0,0,8.8,10,7.86,10,SMITH& JONES,,,8901595863471
10634,SOAP CASE 3 STAND,PCS,-2,0,0,0,0,0,20,0,20,-BLANK-,,,VN27783
6769,SONA -1703,PCS,-32,0,0,0,0,16.05,26,16,30,SPL,,,
11000,SONA CHUR KHIR RICE 1K.G,PCS,-50,0,0,0,0,0,90,79,85,-BLANK-,,,VG48769
9481,SONA PHINALYAL,PCS,-1,0,0,0,0,0,30,0,30,RECKITT BENCKISER,,,
9600,SONAM RICE 10K.G,PCS,-7,0,0,0,0,0,510,0,520,COLGATE,,,VB12469
9808,SONAM RICE 20 KG,PCS,-34,0,0,0,0,0,978,0,1080,-BLANK-,,,V261245
8829,SONAM SAKTI 1 K.G,PCS,-115,0,0,0,0,0,50,0,57,SPL,,,SPL00585
738,SOYA  SAUCE 740G,PCS,10,0,0,0,0,52.8,70,47.14,70,TOP,,,8904288601435
8662,SPECIAL PISTA ROASTED & SALTED 250G,PCS,-3,0,0,0,0,225,530,200.89,530,P&M,,,8904252300104
10345,SPOON MRP 1,PCS,166,0,0,0,0,6.25,1,6.25,1,-BLANK-,,,VG7710
9987,SPRITE 2L 90,PCS,-3,0,0,0,0,0,90,82.66,90,COCACOLA,,,8901764032400
11217,SRI KAMAL BESAN 250G,PCS,29,0,0,0,0,25,37,23.81,37,SRI KAMAL,,,7280080094127
11216,SRI KAMAL SATTU 250G,PCS,10,0,0,0,0,27.5,40,26.19,40,SRI KAMAL,,,7280080094004
11064,STANFRESH BATHROOM & TILES CLEANER 500ML,PCS,4,0,0,0,0,73.16,86,62,86,STANVAC PRIME PVT LTD,,,8904251680429
10827,STANFRESH DISH WASH GEL 500ML,PCS,2,0,0,0,0,112.34,139,98.16,139,STANVAC PRIME PVT LTD,,,8904251680344
10118,STANFRESH FLOOR CLEANER LAVENDER 50O+500ML,PCS,10,0,0,0,0,80.57,99,72.64,99,STANVAC PRIME PVT LTD,,,8904251656950
10117,STANFRESH FLOOR CLEANER ROSE 1+1,PCS,2,0,0,0,0,158.61,195,143,195,STANVAC PRIME PVT LTD,,,8904251657087
10116,STANFRESH FLOOR CLEANER SANDAL1+1,PCS,2,0,0,0,0,158.61,195,143,195,STANVAC PRIME PVT LTD,,,8904251657100
10119,STANFRESH HAND WASH 1+1,PCS,-13,0,0,0,0,130.1,149,110.26,149,STANVAC PRIME PVT LTD,,,8904251680627
10875,STANFRESH TOILET CLEANER 1L,PCS,-16,0,0,0,0,199.17,239,168.8,239,STANVAC PRIME PVT LTD,,,8904251680610
10609,STANFRESH TOILET CLEANER 500ML,PCS,2,0,0,0,0,95.57,115,81,115,STANVAC PRIME PVT LTD,,,8904251657216
10565,STAR COOKIES,PCS,-4,0,0,0,0,0,80,49,80,-BLANK-,,,VH10126
2252,STAYFREE  SECUR EXTRA LARGE (6PCS),PCS,71,0,0,12,1,28.06,37,33.04,37,JOHNSON &JOHNSON,,,8901012166635
2251,STAYFREE  SECUR REGULAR(7PCS),PCS,115,0,0,0,0,27.14,32,28.57,32,JOHNSON &JOHNSON,,,8901012166604
2249,STAYFREE SECURE 12N,PCS,60,0,0,0,0,60.79,74,66.07,74,JOHNSON &JOHNSON,,,8901012166741
2609,STAYFREE SECURE COTTONY 20S F,PCS,64,0,0,9,1,72.32,90,80.36,90,JOHNSON&JOHNSON,,,8901012165256
2248,STAYFREE SECURE XL 20N,PCS,7,0,0,0,0,101.03,123,109.82,123,JOHNSON &JOHNSON,,,8901012165737
8291,STAYFREE SECURE XL 40PADS,PCS,13,0,0,0,0,201.25,245,218.75,245,JOHNSON & JOHSONS,,,8901012166680
9783,STD. HORLICKS 500G PET JAR,PCS,-8,0,0,0,0,250.03,270,211.86,270,HUL,,,8901030807176
10492,STING 20,PCS,-106,0,0,0,0,0,20,18.66,20,PEPSICO,,,
10942,STING 35,PCS,-9,0,0,0,0,0,35,32,35,-BLANK-,,,VC39823
11185,STING ENERGY MRP 20,PCS,-2,0,0,0,0,17.9,20,13.98,20,PEPSICO,,,8902080000227
3227,SUBH KAMAL BESAN 500GM,PCS,-19,0,0,0,0,50,68,47.61,68,SHRI KAMAL,,,8908011690055
9490,SUBHKAMAL MAIDA 500G,PCS,-44,0,0,0,0,22,30,20.95,30,SHRI KAMAL,,,8908011690086
9509,SUBHKAMAL SATTU 500G,PCS,-25,0,0,0,0,60,84,57.14,84,SHRI KAMAL,,,8908011690031
3349,SUBHKAMAL SUJI 500G,PCS,-47,0,0,0,0,22.58,30,21.5,35,SHRI KAMAL,,,8908011690093
9383,SUGARLITE 500G POUCH,PCS,6,0,0,0,0,60.9,79,66.58,79,ZYDUS WELLNESS,,,8901548145326
10004,SUMER VASMOL 33 KESH KALA,PCS,2,0,0,0,0,49,60,41.53,60,HYGIENIC RESEARCH,,,8901247571013
10702,SUNDROP 5MIN YUM NOODLES 190G,PCS,6,0,0,0,0,54.54,60,48.7,60,SUNDROP,,,8901512928306
10705,SUNDROP COCOANUT SPREAD 160G,PCS,2,0,0,0,0,109,120,92.45,120,SUNDROP,,,8901512924001
10704,SUNDROP PEANUT BUTTER 200G,PCS,1,0,0,0,0,90.9,100,81.16,100,SUNDROP,,,8901512141705
9797,SUNDROP PEANUT BUTTER 462G,PCS,-1,0,0,0,0,157.54,175,140.63,175,SUNDROP,,,8901512881106
9798,SUNDROP PEANUT BUTTER 924G,PCS,1,0,0,0,0,218.19,240,194.81,240,SUNDROP,,,8901512144706
10703,SUNDROP PEANUT BUTTER CRUNCHY 462G,PCS,5,0,0,0,0,159.1,175,142.05,175,SUNDROP,,,8901512881205
11141,SUNFEAST MOM'S MAGIC 65.7G BUTTER,PCS,44,0,0,0,0,9.12,10,7.73,10,ITC,,,8901725119461
9387,SUNFEAST MOM'S MAGIC BUTTER,PCS,15,0,0,0,0,31.93,35,27.06,35,ITC,,,8901725118891
9388,SUNFEAST MOM'S MAGIC CASHEW,PCS,5,0,0,0,0,31.93,35,27.06,35,ITC,,,8901725113414
11253,SUNFEAST MOM'S MAGIC CASHEW MRP10,PCS,55,0,0,0,0,9.11,10,7.72,10,ITC,,,8901725119416
10201,SUNFEAST YIPPEE NONOODLES 12,PCS,2,0,0,0,0,10.71,12,9.56,12,ITC,,,8901725119256
10071,SUNLITE SUPREME RICE 25KG,PCS,-6,0,0,0,0,0,1680,1662.6,1680,TTK  HEALTHCARE,,,VE592
11016,SUNRISE  BIKANERI MASALA MRP10,PCS,-8,0,0,0,0,0,10,7.8,10,SUNRISE,,,8901781002134
914,SUNRISE  POPPY  SEED  POSTA (1,PCS,2,0,0,0,0,0,280,200,280,SUNRISE,,,8901781002530
4814,SUNRISE AJWAIN 50 G,PCS,-6,0,0,0,0,0,26,19.6,26,P&M,,,
10896,SUNRISE AJWAIN 50G,PCS,-21,0,0,0,0,0,26,19.6,26,SUNRISE,,,8901781002257
921,SUNRISE BLACK PEPPER 50G,PCS,-35,0,0,0,0,0,70,48.25,70,SUNRISE,,,8901781002400
11015,SUNRISE CHHOTI ELAICHI 5G,PCS,-51,0,0,0,0,0,20,15,20,SUNRISE,,,8901781000703
959,SUNRISE KALA JEERA 50G,PCS,-22,0,0,0,0,0,30,19.5,30,SUNRISE,,,8901781002356
11014,SUNRISE LAUNG CLOVE 6G,PCS,-10,0,0,0,0,0,10,7.5,10,SUNRISE,,,8901781000765
11017,SUNRISE MUSTARD POWDER 40G,PCS,-1,0,0,0,0,0,15,12,15,SUNRISE,,,8901781001656
11012,SUNRISE PANCH PHORAN 100G,PCS,-22,0,0,0,0,0,38,25.5,38,SUNRISE,,,8901781002486
11013,SUNRISE POSTA DANA 50G,PCS,-2,0,0,0,0,0,160,100,160,SUNRISE,,,8901781002523
920,SUNRISE PURE  SAUNF(100G),PCS,-1,0,0,0,0,29.4,38,28,38,SUNRISE,,,8901781002738
918,SUNRISE PURE MUSTARD SARSO (100G),PCS,-8,0,0,0,0,0,28,14.5,28,SUNRISE,,,8901781002639
9138,SUNSILK BLACK SHINE 360ML,PCS,6,0,0,0,0,112.79,132,101.69,132,HUL,,,8901030832550
9137,SUNSILK BLACK SHINE SHAMPOO 360ML,PCS,3,0,0,0,0,246.91,280,215.72,280,HUL,,,8901030832413
9289,SUNSILK BLACK SHINE SHAMPOO 650ML,PCS,2,0,0,0,0,503.18,615,473.81,615,HUL,,,8901030832161
10287,SUNSILK LSY TL NR 80ML,PCS,4,0,0,0,0,60.85,69,53.16,69,HUL,,,8901030829307
1572,SUNSILK LT &L SHAMPOO 180 ML,PCS,1,0,0,0,0,112.79,132,101.69,132,HINDUSTAN UNILEVER,,,8901030832567
10269,SUNSILK LT&L LONG SHAMPOO 80ML,PCS,4,0,0,0,0,51.14,58,44.68,58,HINDUSTAN UNILEVER,,,8901030827433
10800,SUNSILK ONION & JOJOBA OIL SHAMPOO 370 ML,PCS,2,0,0,0,0,237.88,290,207.8,290,HUL,,,8901030876790
10075,SUNSILK SHAMPOO 2,PCS,33,0,0,0,0,1.58,2,1.34,2,HINDUSTAN UNILEVER,,,8901030902628
1593,SUNSILK STUNNING BLACK SHINE SHAMPOO 80ML,PCS,4,0,0,0,0,51.14,58,44.68,58,HINDUSTAN UNILEVER,,,8901030827426
10361,SUNSILK THICK & LONG 1,PCS,757,0,0,0,0,0.77,1,0.67,1,HUL,,,8901030898464
9294,SUNSILK THICK&LONG 650ML,PCS,2,0,0,0,0,454.09,555,427.58,555,HUL,,,8901030832154
10801,SUNSLIK ONION & JOJOBA OIL SHAMPOO 195ML,PCS,1,0,0,0,0,124.66,152,108.9,152,HUL,,,8901030876806
9632,SUNSLIK THICK & LONG 340ML,PCS,2,0,0,0,0,219.57,280,191.83,280,HUL,,,8901030832420
5654,SUPER DISHWASH BAR 250G,PCS,-1,0,0,0,0,37.1,40,31.44,40,PATANJALI,,,8904109450525
10005,SUPER VASMOL 33 KESH 50ML,PCS,8,0,0,0,0,28.59,35,24.23,35,HYGIENIC RESEARCH,,,8901247571211
10897,SUPREME RICE 1K.G,PCS,-18,0,0,0,0,0,70,67.2,72,SUNRISE,,,VS60408
2173,SURF EXCEL BAR 100G,PCS,-103,0,0,0,0,9.15,10,7.85,10,HUL,,,8901030875908
10906,SURF EXCEL BAR 150G,PCS,-19,0,0,0,0,20.37,22,17.26,22,HUL,,,8901030872976
2174,SURF EXCEL BAR 250G,PCS,-70,0,0,0,0,33.67,37,29.03,37,HUL,,,8901030865169
11184,SURF EXCEL BAR 4*200G,PCS,1,0,0,0,0,110.52,122,93.66,122,HUL,,,8901030843150
11289,SURF EXCEL DETERGENT BAR 84G,PCS,131,0,0,0,0,9.16,10,7.76,10,HUL,,,8901030916984
2882,SURF EXCEL EASY POWDER 80G,PCS,169,0,0,0,0,8.54,10,7.43,10,HUL,,,8901030876691
6807,SURF EXCEL EASY WASH  1KG,PCS,28,0,0,0,0,126.68,142,107.35,142,HUL,,,8901030850523
6259,SURF EXCEL EASY WASH 3KG,PCS,8,0,0,0,0,332.23,390,306.03,390,HUL,,,8901030850448
9457,SURF EXCEL EASY WASH 500G,PCS,23,0,0,0,0,60.55,67,52.09,67,HINDUSTAN UNILEVER,,,8901030887963
10645,SURF EXCEL EASY WASH 500G N,PCS,74,0,0,0,0,64.81,71,55.2,71,HUL,,,8901030850479
11080,SURF EXCEL EASY WASH DETERGENT LIQUID 500ML,PCS,3,0,0,0,0,97.22,105,82.39,105,HUL,,,8901030732331
9645,SURF EXCEL EASY WASH LIQUID 1L,PCS,15,0,0,0,0,185.71,205,157.38,205,HUL,,,8901030725685
4932,SURF EXCEL QUICK 500G,PCS,18,0,0,0,0,106.48,115,90.24,115,HUL,,,8901030814150
3832,SURF EXL QUICKWSH POWDER 1KG,PCS,3,0,0,0,0,217.42,240,184.25,240,HUL,,,8901030814174
10286,SURFEXCEL BIG BAR 250G,PCS,-2,0,0,0,0,31.85,35,27.46,35,HUL,,,8901030843129
11090,SWAD ATTA 10K.G,PCS,-4,0,0,0,0,350,390,350,390,-BLANK-,,,VT59438
8479,SWAD ATTA 25KG,PCS,-8,0,0,0,0,840,865,840,860,P&M,,,
11091,SWAD ATTA 5K.G,PCS,-9,0,0,0,0,175,190,175,190,-BLANK-,,,VS48253
11247,SWAD DALIYA 400G,PCS,14,0,0,0,0,20,28,20,28,SHREE,,,VR6137
9878,SWEET MAKHANA 250G,PCS,38,0,0,0,0,110,200,104.76,200,BLANK,,,MAK001
2884,TAAZA LF 250G,PCS,10,0,0,0,0,70.09,75,66.75,75,HUL,,,8901030456381
656,TATA AGNI 100G,PCS,38,0,0,0,0,17.93,20,17.08,20,TATA,,,8901052024414
4602,TATA AGNI 250G,PCS,7,0,0,0,0,44.88,50,43.24,50,TATA,,,8901052024315
11067,TATA COFFEE GRAND 6.0GM,PCS,48,0,0,0,0,9.02,10,7.64,10,TATA,,,8901090328048
5037,TATA COOKING SODA 100G,PCS,-4,0,0,0,0,11.74,20,9.95,20,TETLEY,,,8904043922027
9342,TATA ELACHI 75G,PCS,16,0,0,0,0,19.74,22,18.8,22,TATA,,,8901052021512
4601,TATA GOLD 100 GM,PCS,31,0,0,0,0,40.62,45,38.68,45,TATA,,,8901052000920
2821,TATA GOLD 250G,PCS,-26,0,0,0,0,114.64,125,110.17,125,TATA,,,8901052000807
2820,TATA GOLD 500G,PCS,12,0,0,0,0,231.91,250,220.87,250,TATA,,,8901052000906
10611,TATA GOLD CARE 250G,PCS,3,0,0,0,0,145.27,160,139.35,160,TATA,,,8901052005154
10177,TATA I-SAKTI COOKING SODA,PCS,22,0,0,0,0,57.23,65,48.51,65,TATA SAMPANN,,,8904043922041
10021,TATA ROCK SALT 1 KG,PCS,13,0,0,0,0,92.43,120,92.42,120,TATA,,,8904043926612
5036,TATA ROCK SALT 200G,PCS,-1,0,0,0,0,25,30,25,30,TETLEY,,,8904043926599
1087,TATA ROCK SALT 500G,PCS,-1,0,0,0,0,54.4,65,54.4,65,TATA,,,8904043926605
550,TATA SALT 1K.G,PCS,33,0,0,0,0,24.15,28,24.15,28,TATA,,,8904043901015
10394,TATA SALT 500G,PCS,425,0,0,0,0,11.7,14,11.82,14,TATA,,,8904043901022
551,TATA SALT LITE 1K.G,PCS,12,0,0,0,0,37.98,45,38.32,45,TATA,,,8904043901077
9345,TATA SAMPANN BESAN 500G,PCS,-75,0,0,0,0,43.64,64,45.56,64,TATA,,,8904043926803
1082,TATA SAMPANN MASOOR WHOLE 1K.G,PCS,12,0,0,0,0,127.18,155,121.13,155,TATA,,,8904043926650
10764,TATA SAMPANN POHA 500G,PCS,11,0,0,0,0,34.2,46,36,46,TATA SAMPANN,,,8904043902326
10396,TATA SAMPANN TOOR DAL 1 K.G,PCS,16,0,0,0,0,194.27,229,188.36,229,TATA SAMPANN,,,8904043926216
11103,TATA SOULFULL CHOCO MRP10,PCS,12,0,0,0,0,8.61,10,7.3,10,TATA,,,8906113490719
9466,TATA TAZA 75,PCS,-1,0,0,0,0,0,75,0,75,P&G,,,
2823,TATA TEA ELAICHI 250G,PCS,-3,0,0,0,0,71.41,80,68.01,80,TATA,,,8901052006045
10612,TATA TEA PREMIUM 100G,PCS,6,0,0,0,0,39.1,48,37.62,48,TATA,,,8901052005758
4604,TATA TEA PREMIUM 500G JAR,PCS,2,0,0,0,0,242.3,265,230.75,265,TATA,,,8901052010424
9344,TATA TETLEY GREEN TEA 10,PCS,2,0,0,0,0,55.09,65,52.47,65,TATA,,,8901052087785
9343,TATA TETLEY GREEN TEA BAG 25,PCS,2,0,0,0,0,143.65,165,136.81,165,TATA,,,8901052022113
8464,TATA TETLY GREEN TEA 100G,PCS,5,0,0,0,0,126.78,150,124.48,150,TATA SAMPANN,,,8901052087808
11054,TEA VALLEY 250G,PCS,-2,0,0,0,0,0,60,48,60,-BLANK-,,,8906100150350
11063,TEA VALLEY GOLD 250G,PCS,-1,0,0,0,0,0,130,104,130,-BLANK-,,,8906100151548
10675,TEESI 1K.G,PCS,-3,0,0,0,0,0,120,100,120,-BLANK-,,,VA30580
10977,TEESI 500G,PCS,-2,0,0,0,0,0,60,50,60,-BLANK-,,,VD63278
9769,TEJPATTA 50G,PCS,-2,0,0,0,0,0,5,0,5,AMUL,,,VK58761
611,TEZ MUSTARD OIL 1L,PCS,6,0,0,0,0,171,231,162.86,231,TEZ,,,8902089012061
9681,THUMS UP 20,PCS,-2,0,0,0,0,0,20,0,20,RSPL,,,VP16836
11164,TIC TAC ORANGE,PCS,-1,0,0,0,0,8.62,10,7.53,10,KINDER,,,8000500366776
6558,TIDE 125G,PCS,-3,0,0,0,0,0,10,1,10,P&G,,,
2206,TIDE 5 KG  - 575RS,PCS,-3,0,0,0,0,292.03,575,325.64,575,P&G,,,4987176115959
